Price,Year,Kms,Potencia,renta_encoded,familia_encoded,frecuencia_uso_encoded,experiencia_conduccion_encoded,vacaciones_freq,sector_freq,comunidad_autonoma_freq,condiciones_conduccion_freq,tipo_combustible.1_freq,Marca_freq,probability,prediction_class
16590,2019,55.971,150,3,2,1,2,0.5065757428153921,0.09005114466634194,0.13200194836824158,0.698307355090112,0.39704091573307354,0.06039941548952752,0.08100283914520004,0
21990,2020,84.245,175,2,1,2,0,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.698307355090112,0.39704091573307354,0.002861665854846566,0.08430329868903236,0
16690,2020,36.288,140,1,1,1,1,0.5065757428153921,0.11002191914271797,0.03452264978080857,0.698307355090112,0.39704091573307354,0.0495007306380906,0.0920421050722213,0
18590,2024,24.08,90,1,1,0,2,0.5065757428153921,0.10326351680467609,0.029347296639064782,0.20920603994154896,0.39704091573307354,0.05674622503653191,0.10011135670543152,0
17690,2020,41.022,141,3,1,0,0,0.29627374573794446,0.09005114466634194,0.04736970287384316,0.698307355090112,0.282513395031661,0.02959084266926449,0.09554047724295328,0
57590,2019,134.022,265,2,0,2,2,0.19715051144666343,0.05211885046273746,0.13200194836824158,0.20920603994154896,0.30144909887968824,0.05029225523623965,0.07309775143299124,0
14590,2022,65.531,120,2,1,0,1,0.5065757428153921,0.18813930832927422,0.17748416950803703,0.20920603994154896,0.39704091573307354,0.03038236726741354,0.10329634357168875,0
26190,2022,59.011,150,2,1,2,1,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.20920603994154896,0.30144909887968824,0.016195811008280565,0.08459644586034218,0
16990,2022,70.794,125,3,0,2,0,0.19715051144666343,0.052788602045786656,0.05528494885533366,0.09248660496833902,0.39704091573307354,0.04298587433024842,0.0825740360748912,0
12790,2016,101.271,116,2,1,0,1,0.5065757428153921,0.15112031173891866,0.13200194836824158,0.09248660496833902,0.30144909887968824,0.006575742815392109,0.09043473106579154,0
15490,2022,106.555,110,1,1,1,2,0.29627374573794446,0.050535801266439355,0.17748416950803703,0.698307355090112,0.30144909887968824,0.1620798830979055,0.09182861816237345,0
16390,2020,88.72,115,3,0,2,1,0.29627374573794446,0.052788602045786656,0.03452264978080857,0.698307355090112,0.30144909887968824,0.0495007306380906,0.08794714706573822,0
28990,2022,55.626,136,3,1,2,1,0.19715051144666343,0.15112031173891866,0.049074525085241114,0.09248660496833902,0.39704091573307354,0.05029225523623965,0.08613344162354805,0
13590,2024,6.215,100,2,1,1,1,0.5065757428153921,0.04688261081344374,0.023380418899171942,0.09248660496833902,0.39704091573307354,0.1620798830979055,0.09482833031451825,0
9990,2020,138.32,100,4,0,0,1,0.5065757428153921,0.10326351680467609,0.17748416950803703,0.698307355090112,0.30144909887968824,0.1620798830979055,0.08993483024852814,0
15490,2023,23.723,130,2,1,2,1,0.29627374573794446,0.11002191914271797,0.026668290306867997,0.698307355090112,0.39704091573307354,0.06715781782756941,0.10134937673519426,0
24090,2023,18.186,190,3,1,2,1,0.29627374573794446,0.15112031173891866,0.12871407696054554,0.698307355090112,0.39704091573307354,0.01053336580613736,0.0897954906643684,0
19090,2022,95.113,240,3,2,0,2,0.5065757428153921,0.052788602045786656,0.12871407696054554,0.698307355090112,0.282513395031661,0.03038236726741354,0.1182880079797944,0
18590,2021,52.898,130,4,2,2,2,0.5065757428153921,0.11002191914271797,0.13200194836824158,0.20920603994154896,0.30144909887968824,0.1620798830979055,0.08253349185562206,0
11790,2020,109.931,102,4,0,2,1,0.5065757428153921,0.050535801266439355,0.029347296639064782,0.09248660496833902,0.30144909887968824,0.06039941548952752,0.09859108606705431,0
17690,2022,49.553,136,2,2,1,2,0.5065757428153921,0.050535801266439355,0.026668290306867997,0.20920603994154896,0.39704091573307354,0.006575742815392109,0.08595237260525507,0
15890,2020,82.041,95,5,2,2,1,0.5065757428153921,0.10326351680467609,0.16762055528494885,0.698307355090112,0.39704091573307354,0.03044325377496347,0.07544601698468678,0
17290,2023,57.627,130,1,2,2,1,0.19715051144666343,0.10326351680467609,0.16762055528494885,0.09248660496833902,0.39704091573307354,0.1620798830979055,0.1049327651289702,0
19590,2024,13.864,130,2,2,1,0,0.19715051144666343,0.10326351680467609,0.13200194836824158,0.698307355090112,0.30144909887968824,0.1620798830979055,0.10872708698099547,0
10590,2021,127.698,95,2,1,2,0,0.5065757428153921,0.052788602045786656,0.16762055528494885,0.698307355090112,0.39704091573307354,0.04298587433024842,0.08160647414479826,0
9990,2021,112.846,102,2,0,2,1,0.5065757428153921,0.15112031173891866,0.12871407696054554,0.698307355090112,0.30144909887968824,0.06715781782756941,0.08602911768733097,0
12390,2022,20.932,80,4,2,1,2,0.5065757428153921,0.18813930832927422,0.16762055528494885,0.698307355090112,0.39704091573307354,0.016743789576229906,0.08055770777003272,0
22690,2025,10.0,125,1,1,2,1,0.5065757428153921,0.18813930832927422,0.05528494885533366,0.698307355090112,0.282513395031661,0.04298587433024842,0.10995349873572399,0
21790,2021,70.921,190,2,0,2,0,0.5065757428153921,0.10326351680467609,0.029347296639064782,0.698307355090112,0.30144909887968824,0.05674622503653191,0.09921913249224078,0
25890,2022,70.224,163,4,1,0,0,0.5065757428153921,0.18813930832927422,0.16762055528494885,0.698307355090112,0.39704091573307354,0.029103750608865074,0.08028158477077865,0
24590,2020,75.881,218,4,0,0,0,0.19715051144666343,0.10466390647832441,0.12871407696054554,0.698307355090112,0.282513395031661,0.029103750608865074,0.10413665497773802,0
8190,2021,77.352,70,4,1,2,1,0.5065757428153921,0.18813930832927422,0.05010959571358987,0.698307355090112,0.282513395031661,0.04596931320019484,0.08790956463771839,0
28990,2023,12.097,200,2,1,2,1,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.20920603994154896,0.282513395031661,0.05674622503653191,0.08813616033077083,0
12690,2023,21.618,100,5,0,1,0,0.5065757428153921,0.18813930832927422,0.009376522162688748,0.698307355090112,0.39704091573307354,0.1620798830979055,0.08755719075573772,0
14190,2023,19.538,110,2,1,2,2,0.29627374573794446,0.18813930832927422,0.12871407696054554,0.698307355090112,0.30144909887968824,0.08865075499269362,0.091618637084794,0
14290,2018,137.58,115,2,1,1,0,0.5065757428153921,0.10466390647832441,0.16762055528494885,0.698307355090112,0.30144909887968824,0.06039941548952752,0.08824498660817467,0
22690,2019,20.685,161,4,1,2,1,0.5065757428153921,0.09005114466634194,0.17748416950803703,0.698307355090112,0.30144909887968824,0.0495007306380906,0.08968224490393399,0
15190,2019,63.337,150,3,2,0,0,0.19715051144666343,0.11002191914271797,0.17748416950803703,0.698307355090112,0.39704091573307354,0.016743789576229906,0.08611092387002194,0
8990,2015,82.811,85,2,2,2,0,0.29627374573794446,0.18813930832927422,0.16762055528494885,0.20920603994154896,0.39704091573307354,0.032696054554310766,0.09874594781571815,0
13190,2024,12.289,110,2,1,2,1,0.19715051144666343,0.11002191914271797,0.17748416950803703,0.698307355090112,0.39704091573307354,0.08865075499269362,0.10749232611178687,0
13290,2020,120.696,100,2,0,1,2,0.19715051144666343,0.11002191914271797,0.05528494885533366,0.698307355090112,0.30144909887968824,0.06715781782756941,0.08849904038470464,0
14090,2021,74.557,100,4,1,1,2,0.5065757428153921,0.15112031173891866,0.03452264978080857,0.698307355090112,0.30144909887968824,0.06715781782756941,0.09062243428787484,0
8590,2015,141.274,136,2,2,1,0,0.19715051144666343,0.10466390647832441,0.16762055528494885,0.698307355090112,0.30144909887968824,0.06715781782756941,0.10045185652779838,0
18190,2022,79.598,158,1,2,2,1,0.29627374573794446,0.18813930832927422,0.13200194836824158,0.698307355090112,0.282513395031661,0.0495007306380906,0.08183139795750202,0
19990,2020,59.828,150,1,2,2,0,0.29627374573794446,0.15112031173891866,0.16762055528494885,0.20920603994154896,0.30144909887968824,0.05029225523623965,0.08572177263648122,0
22490,2022,68.751,136,1,1,0,2,0.5065757428153921,0.15112031173891866,0.049074525085241114,0.698307355090112,0.39704091573307354,0.05029225523623965,0.09610650291330701,0
12690,2023,27.84,110,3,1,1,1,0.19715051144666343,0.050414028251339504,0.13200194836824158,0.698307355090112,0.39704091573307354,0.08865075499269362,0.10362020991024364,0
15490,2023,18.328,100,0,1,0,2,0.5065757428153921,0.10466390647832441,0.12871407696054554,0.698307355090112,0.39704091573307354,0.1620798830979055,0.09201777509018258,0
15390,2020,125.005,115,3,2,1,1,0.5065757428153921,0.10466390647832441,0.13200194836824158,0.698307355090112,0.30144909887968824,0.0495007306380906,0.0779042272455228,0
14790,2024,23.741,110,2,0,1,2,0.19715051144666343,0.11002191914271797,0.05528494885533366,0.698307355090112,0.30144909887968824,0.08865075499269362,0.09403015163102187,0
17790,2017,119.979,120,2,2,0,1,0.5065757428153921,0.09005114466634194,0.03001704822211398,0.698307355090112,0.30144909887968824,0.0034705309303458354,0.08031866191342778,0
13890,2023,34.813,100,0,1,1,1,0.5065757428153921,0.11002191914271797,0.12871407696054554,0.698307355090112,0.39704091573307354,0.1620798830979055,0.09599671555493325,0
59190,2021,99.748,354,2,2,2,1,0.19715051144666343,0.10466390647832441,0.009376522162688748,0.698307355090112,0.39704091573307354,0.00377496346809547,0.08688090992262222,0
16590,2021,75.521,130,3,1,1,1,0.29627374573794446,0.10466390647832441,0.05528494885533366,0.09248660496833902,0.39704091573307354,0.1620798830979055,0.09459977513299864,0
15590,2019,105.244,122,2,1,1,1,0.19715051144666343,0.11002191914271797,0.010594252313687286,0.698307355090112,0.282513395031661,0.03044325377496347,0.08934398581182863,0
28990,2022,55.626,136,1,1,2,0,0.5065757428153921,0.15112031173891866,0.16762055528494885,0.20920603994154896,0.39704091573307354,0.05029225523623965,0.08460238349576887,0
22290,2021,33.633,150,5,1,1,0,0.5065757428153921,0.18813930832927422,0.05528494885533366,0.698307355090112,0.39704091573307354,0.06039941548952752,0.09134829526439141,0
24590,2020,52.369,163,5,2,1,0,0.29627374573794446,0.15112031173891866,0.13200194836824158,0.698307355090112,0.39704091573307354,0.01309059912323429,0.08590224434259813,0
24190,2023,13.279,150,1,1,0,1,0.19715051144666343,0.18813930832927422,0.12871407696054554,0.20920603994154896,0.39704091573307354,0.01053336580613736,0.10418329411111793,0
28890,2020,55.93,150,4,1,2,1,0.29627374573794446,0.11002191914271797,0.03452264978080857,0.698307355090112,0.282513395031661,0.010776911836337067,0.09118223016708568,0
26790,2020,57.781,150,3,0,2,2,0.19715051144666343,0.18813930832927422,0.12871407696054554,0.698307355090112,0.282513395031661,0.010776911836337067,0.07545798252999855,0
29490,2024,23.751,180,2,2,0,1,0.19715051144666343,0.15112031173891866,0.029347296639064782,0.698307355090112,0.282513395031661,0.1620798830979055,0.12159502831964579,0
14290,2018,137.58,115,0,1,2,2,0.5065757428153921,0.11002191914271797,0.17748416950803703,0.698307355090112,0.30144909887968824,0.06039941548952752,0.08946827716319031,0
22690,2020,101.992,185,1,1,2,0,0.29627374573794446,0.10326351680467609,0.17748416950803703,0.20920603994154896,0.282513395031661,0.032696054554310766,0.0846642843967151,0
9990,2023,32.704,70,4,1,2,0,0.29627374573794446,0.10326351680467609,0.13200194836824158,0.698307355090112,0.282513395031661,0.04596931320019484,0.0967111675029671,0
13290,2018,80.554,90,5,1,1,0,0.5065757428153921,0.18813930832927422,0.05528494885533366,0.698307355090112,0.39704091573307354,0.016195811008280565,0.08160571864821715,0
19990,2020,57.722,150,4,2,2,1,0.5065757428153921,0.05211885046273746,0.17748416950803703,0.09248660496833902,0.30144909887968824,0.05029225523623965,0.08189176175069704,0
16990,2019,100.686,130,4,1,2,1,0.5065757428153921,0.10466390647832441,0.05528494885533366,0.698307355090112,0.30144909887968824,0.006636629322942036,0.07987417114431175,0
31390,2020,52.083,190,2,2,2,1,0.5065757428153921,0.15112031173891866,0.023380418899171942,0.09248660496833902,0.282513395031661,0.05029225523623965,0.0942461841299641,0
10890,2021,29.427,110,1,2,2,2,0.29627374573794446,0.15112031173891866,0.16762055528494885,0.09248660496833902,0.39704091573307354,0.08865075499269362,0.08594991060439819,0
21190,2018,87.577,177,4,1,2,1,0.29627374573794446,0.11002191914271797,0.03452264978080857,0.698307355090112,0.30144909887968824,0.029103750608865074,0.0920192432849278,0
9990,2018,39.504,82,4,1,0,0,0.5065757428153921,0.10466390647832441,0.12871407696054554,0.698307355090112,0.39704091573307354,0.08865075499269362,0.08703704417038778,0
17590,2021,83.77,150,0,2,2,0,0.29627374573794446,0.05211885046273746,0.16762055528494885,0.698307355090112,0.39704091573307354,0.032696054554310766,0.082337450290347,0
14090,2022,41.938,125,1,0,2,2,0.29627374573794446,0.050535801266439355,0.16762055528494885,0.698307355090112,0.282513395031661,0.04298587433024842,0.08165730705259151,0
16390,2019,91.17,120,1,1,0,0,0.5065757428153921,0.18813930832927422,0.13200194836824158,0.698307355090112,0.30144909887968824,0.1620798830979055,0.09906086913274184,0
10890,2024,20.752,70,3,0,2,2,0.19715051144666343,0.18813930832927422,0.12871407696054554,0.698307355090112,0.282513395031661,0.04596931320019484,0.09174090718231138,0
37690,2020,107.76,245,3,0,2,0,0.29627374573794446,0.05211885046273746,0.05528494885533366,0.698307355090112,0.30144909887968824,0.029103750608865074,0.08608738304419433,0
18890,2021,70.944,141,3,1,1,1,0.29627374573794446,0.10326351680467609,0.16762055528494885,0.09248660496833902,0.282513395031661,0.02959084266926449,0.07780216666026182,0
21090,2023,30.699,150,1,1,1,1,0.19715051144666343,0.052788602045786656,0.17748416950803703,0.698307355090112,0.39704091573307354,0.06039941548952752,0.0972485993638336,0
18990,2016,100.71,150,1,2,1,0,0.5065757428153921,0.11002191914271797,0.05528494885533366,0.698307355090112,0.30144909887968824,0.03044325377496347,0.08648484609054705,0
21390,2023,29.384,140,2,2,1,0,0.5065757428153921,0.11002191914271797,0.04736970287384316,0.698307355090112,0.282513395031661,0.0495007306380906,0.09169937452205698,0
25490,2022,52.909,220,2,0,2,2,0.19715051144666343,0.050535801266439355,0.05528494885533366,0.20920603994154896,0.282513395031661,0.006575742815392109,0.091018207995099,0
21790,2020,126.761,218,0,0,2,2,0.19715051144666343,0.18813930832927422,0.17748416950803703,0.698307355090112,0.282513395031661,0.03044325377496347,0.07770196648776267,0
17690,2021,55.488,141,2,2,1,2,0.5065757428153921,0.18813930832927422,0.17748416950803703,0.20920603994154896,0.282513395031661,0.032696054554310766,0.08375196508136445,0
14590,2020,105.54,130,4,0,1,1,0.29627374573794446,0.18813930832927422,0.17748416950803703,0.20920603994154896,0.39704091573307354,0.1620798830979055,0.09051069573813701,0
10790,2018,152.754,75,4,1,1,2,0.19715051144666343,0.10466390647832441,0.05010959571358987,0.20920603994154896,0.30144909887968824,0.08865075499269362,0.08862856360511881,0
26890,2024,16.354,136,1,1,1,1,0.5065757428153921,0.15112031173891866,0.049074525085241114,0.698307355090112,0.282513395031661,0.1620798830979055,0.10970619179676229,0
12390,2024,19.778,100,1,0,2,1,0.5065757428153921,0.09005114466634194,0.13200194836824158,0.698307355090112,0.39704091573307354,0.06715781782756941,0.10336943669492868,0
10490,2018,33.348,75,2,2,2,2,0.5065757428153921,0.18813930832927422,0.13200194836824158,0.698307355090112,0.30144909887968824,0.06715781782756941,0.08377296498201156,0
23190,2021,37.538,150,3,1,1,0,0.5065757428153921,0.15112031173891866,0.13200194836824158,0.698307355090112,0.39704091573307354,0.053153921091086215,0.08481691058081248,0
18190,2022,24.001,140,2,1,1,1,0.29627374573794446,0.15112031173891866,0.010594252313687286,0.20920603994154896,0.282513395031661,0.05674622503653191,0.09525238385408774,0
19890,2018,93.02,115,1,1,1,2,0.5065757428153921,0.15112031173891866,0.13200194836824158,0.698307355090112,0.30144909887968824,0.1620798830979055,0.09041147714330464,0
13590,2023,33.773,75,0,2,0,2,0.5065757428153921,0.18813930832927422,0.049074525085241114,0.698307355090112,0.282513395031661,0.016195811008280565,0.08450273840763381,0
13590,2020,112.82,130,0,0,1,1,0.5065757428153921,0.15112031173891866,0.12871407696054554,0.20920603994154896,0.39704091573307354,0.06715781782756941,0.09366647717296261,0
12490,2024,25.194,100,2,1,2,1,0.29627374573794446,0.10466390647832441,0.03001704822211398,0.698307355090112,0.39704091573307354,0.06715781782756941,0.09070085968982737,0
24290,2023,31.858,224,3,0,1,1,0.5065757428153921,0.18813930832927422,0.17748416950803703,0.20920603994154896,0.282513395031661,0.1620798830979055,0.10337130813173097,0
12390,2022,20.932,80,0,0,0,2,0.19715051144666343,0.11002191914271797,0.13200194836824158,0.698307355090112,0.39704091573307354,0.016743789576229906,0.08536448606347458,0
26790,2020,57.781,150,3,2,2,1,0.5065757428153921,0.15112031173891866,0.16762055528494885,0.698307355090112,0.282513395031661,0.010776911836337067,0.08103476522723269,0
16390,2023,14.472,130,3,1,0,0,0.5065757428153921,0.18813930832927422,0.05528494885533366,0.20920603994154896,0.39704091573307354,0.08865075499269362,0.09986744962523346,0
12290,2019,93.275,75,2,2,2,1,0.19715051144666343,0.10466390647832441,0.16762055528494885,0.20920603994154896,0.30144909887968824,0.04298587433024842,0.08050536502444336,0
13590,2023,10.487,110,4,1,2,0,0.5065757428153921,0.18813930832927422,0.16762055528494885,0.698307355090112,0.39704091573307354,0.06715781782756941,0.10390542612089673,0
