Maker,Version,Price,URL Producto,URL Imagen,Year,Kms,Potencia,Caja_velocidades,presupuesto,tipo_combustible.1,Puertas,Plazas,Marca
Opel Corsa,1.2T XHL S/S GS 100,12190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-102015,https://storage.googleapis.com/clicars-storage-prod-public/photos/85/59/14/31304449d570d4da8903d1539287fe4d-23100658-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,18.670km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-102022,https://storage.googleapis.com/clicars-storage-prod-public/photos/75/56/14/05a4f4852ed83f026c45190170eeacb2-22966790-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,19.909km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12290,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-102012,https://storage.googleapis.com/clicars-storage-prod-public/photos/41/55/14/bc7d77c94e4434215fe6cf56bfa1d6e0-23278282-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,18.603km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12290,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-102027,https://storage.googleapis.com/clicars-storage-prod-public/photos/01/58/14/8fcc081eecd94c8df751687f361c069e-23027276-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,20.072km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12290,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-102025,https://storage.googleapis.com/clicars-storage-prod-public/photos/04/55/14/440287f2f0a4f9e3bcd6bf352bceacfb-22904929-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,20.246km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12290,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-102016,https://storage.googleapis.com/clicars-storage-prod-public/photos/06/59/14/7c7308ddf2113e5baaf53ed342320cb4-23063952-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,20.337km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-100061,https://storage.googleapis.com/clicars-storage-prod-public/photos/57/40/14/22280636f0cdbf53ce1feab2fd5bd53f-22368410-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,12.561km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-100048,https://storage.googleapis.com/clicars-storage-prod-public/photos/21/40/14/c28c8da6c5a5f53d7fa6bc6589aadecc-22363342-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,16.807km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-102011,https://storage.googleapis.com/clicars-storage-prod-public/photos/45/59/14/675571769382eeddfa942ebacea118b4-23084676-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,17.703km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-100983,https://storage.googleapis.com/clicars-storage-prod-public/photos/43/50/14/0e02fa98c60934e2cfb1ecaa6fa831e8-22738282-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,10.135km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-100970,https://storage.googleapis.com/clicars-storage-prod-public/photos/66/52/14/b162b3afec8a3afcbb7d908d308834a3-22808131-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,13.174km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-100968,https://storage.googleapis.com/clicars-storage-prod-public/photos/04/47/14/5414579a89b07ca25bce6e014e47e498-22621227-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,14.456km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-102031,https://storage.googleapis.com/clicars-storage-prod-public/photos/18/58/14/e3bb07da1a496c66fe1985f0bd0f4895-23029802-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,14.544km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-100059,https://storage.googleapis.com/clicars-storage-prod-public/photos/38/40/14/e7a44470ffb3c92fc8214029b9093364-22365718-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,15.915km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-100089,https://storage.googleapis.com/clicars-storage-prod-public/photos/80/37/52/934360157a6c1db96a52d712c94e1d32-22243281-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,16.090km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-102068,https://storage.googleapis.com/clicars-storage-prod-public/photos/44/57/14/f87300f4e5c384dc4520fdda24947280-22999775-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,17.123km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-100054,https://storage.googleapis.com/clicars-storage-prod-public/photos/08/40/14/50d68bc957f011cbbe4c3545a26efeda-22359490-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,17.600km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-97706,https://storage.googleapis.com/clicars-storage-prod-public/photos/50/22/14/cdfe86927a34f4aa7e83a5b4f67a16a3-23362755-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,21.113km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-100072,https://storage.googleapis.com/clicars-storage-prod-public/photos/56/37/52/6cd5cc6c13ca6874f98249945960d940-22243549-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,24.718km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12890,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-102028,https://storage.googleapis.com/clicars-storage-prod-public/photos/79/61/14/b9c73681f058656b3e6ffa61787e6c06-23178537-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,10.389km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,12990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-102033,https://storage.googleapis.com/clicars-storage-prod-public/photos/73/58/14/6e968bb8c74e13c271ddd5c6bd8da0e8-23057621-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,14.081km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS 100,13190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-100-100-compacto-manual-2024-102029,https://storage.googleapis.com/clicars-storage-prod-public/photos/33/59/14/f92bda465b6ae1d0784f202ff42941af-23080943-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,10.237km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHL S/S GS-Line 100,11790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-gs-line-100-100-compacto-manual-2022-103186,https://storage.googleapis.com/clicars-storage-prod-public/photos/70/66/14/561a7e73fc808ee8a846e84393c3df22-23359702-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,35.232km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHT S/S Elegance AT8 100,13190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xht-s-s-elegance-at8-100-100-compacto-automatico-2022-103151,https://storage.googleapis.com/clicars-storage-prod-public/photos/24/64/14/f212d9b868046dc43deb8f1e0f7f92d1-23267948-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,31.287km,100CV,Automatico,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHT S/S Elegance AT8 100,13190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xht-s-s-elegance-at8-100-100-compacto-automatico-2022-103156,https://storage.googleapis.com/clicars-storage-prod-public/photos/44/64/14/c3f361aa7e32bc6fe66b37a8db60effe-23279585-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,33.388km,100CV,Automatico,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.2T XHT S/S Elegance AT8 100,13190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xht-s-s-elegance-at8-100-100-compacto-automatico-2022-103152,https://storage.googleapis.com/clicars-storage-prod-public/photos/75/63/14/b62c2b1421d065a12236587d194f3ed4-23255588-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,35.081km,100CV,Automatico,"10,000-15,000",Gasolina,4,5,Opel
Opel Corsa,1.4 Selective 90,8390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-4-selective-90-90-compacto-manual-2015-103007,https://storage.googleapis.com/clicars-storage-prod-public/photos/41/64/14/8044391b4605a17845b7a8cf1027a6d5-23275111-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2015,61.810km,90CV,Manual,"5,000-10,000",Gasolina,4,5,Opel
Opel Corsa,1.5D DT S/S GS-Line 100,12690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-5d-dt-s-s-gs-line-100-102-compacto-manual-2021-103169,https://storage.googleapis.com/clicars-storage-prod-public/photos/50/66/14/1fe6137989d2db0b461cf99e424b9a53-23352236-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,46.402km,102CV,Manual,"10,000-15,000",Diesel,4,5,Opel
Opel Corsa,1.5D DT S/S GS-Line 100,13190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-5d-dt-s-s-gs-line-100-102-compacto-manual-2022-103172,https://storage.googleapis.com/clicars-storage-prod-public/photos/63/66/14/8039b6b1bf312b5f6b796fc07beec14f-23354770-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,42.787km,102CV,Manual,"10,000-15,000",Diesel,4,5,Opel
Opel Crossland,1.2 S&S Business Elegance 130 Aut.,14590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-crossland-crossland-1-2-s-and-s-business-elegance-130-aut-130-suv-y-4x4-automatico-2020-103395,https://storage.googleapis.com/clicars-storage-prod-public/photos/69/66/14/e40e3c86f3bad067641debe640351382-23358778-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,15.265km,130CV,Automatico,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S Elegance 110,12690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-crossland-crossland-1-2-s-and-s-elegance-110-110-suv-y-4x4-manual-2024-102544,https://storage.googleapis.com/clicars-storage-prod-public/photos/47/61/14/0810d030833e47b403cd87aa154c59b4-23170165-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,24.229km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S Elegance 110,12990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-crossland-crossland-1-2-s-and-s-elegance-110-110-suv-y-4x4-manual-2024-102570,https://storage.googleapis.com/clicars-storage-prod-public/photos/95/58/14/0c0d50e347ef327eca1fb927298d0f4c-23059930-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,24.965km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S Elegance 110,12990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-crossland-crossland-1-2-s-and-s-elegance-110-110-suv-y-4x4-manual-2024-102545,https://storage.googleapis.com/clicars-storage-prod-public/photos/48/60/14/40a0a2d997f7208f41ab50b237aab58e-23129228-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,27.709km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S Elegance 110,13390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-crossland-crossland-1-2-s-and-s-elegance-110-110-suv-y-4x4-manual-2024-102566,https://storage.googleapis.com/clicars-storage-prod-public/photos/10/66/14/5819ffb3efff565134daec36044b6c8a-23345955-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,26.439km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S Elegance 130 Aut.,13390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-crossland-crossland-1-2-s-and-s-elegance-130-aut-130-suv-y-4x4-automatico-2024-100818,https://storage.googleapis.com/clicars-storage-prod-public/photos/56/50/14/608e4bd5f49ff6b253f97583c30914eb-23197420-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,37.003km,130CV,Automatico,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S Elegance 130 Aut.,13590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-crossland-crossland-1-2-s-and-s-elegance-130-aut-130-suv-y-4x4-automatico-2024-102152,https://storage.googleapis.com/clicars-storage-prod-public/photos/68/55/14/ba3a971d5adce53e441eee7677840015-22931480-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,33.051km,130CV,Automatico,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S Elegance 130 Aut.,13590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-crossland-crossland-1-2-s-and-s-elegance-130-aut-130-suv-y-4x4-automatico-2024-101517,https://storage.googleapis.com/clicars-storage-prod-public/photos/81/51/14/8b5f70e12479e92f60ad48e2825316d5-22779561-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,35.324km,130CV,Automatico,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S Elegance 130 Aut.,14290,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-crossland-crossland-1-2-s-and-s-elegance-130-aut-130-suv-y-4x4-automatico-2024-100821,https://storage.googleapis.com/clicars-storage-prod-public/photos/12/49/14/f46c40cf6928bef9d7f6c0470028fe98-22687062-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,24.049km,130CV,Automatico,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S Elegance 130 Aut.,14290,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-crossland-crossland-1-2-s-and-s-elegance-130-aut-130-suv-y-4x4-automatico-2024-100817,https://storage.googleapis.com/clicars-storage-prod-public/photos/79/48/14/aa8e84af1deb9275c7383a55a02f3a2f-22674200-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,26.510km,130CV,Automatico,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S Elegance 130 Aut.,14290,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-crossland-crossland-1-2-s-and-s-elegance-130-aut-130-suv-y-4x4-automatico-2024-100990,https://storage.googleapis.com/clicars-storage-prod-public/photos/27/46/14/b73d45fc2bb4bd20705726fe188fa227-23012946-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,38.499km,130CV,Automatico,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S Elegance 130 Aut.,14990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-crossland-crossland-1-2-s-and-s-elegance-130-aut-130-suv-y-4x4-automatico-2024-102145,https://storage.googleapis.com/clicars-storage-prod-public/photos/63/55/14/427acce64c149b22aff50e199320b9ee-22930163-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,31.017km,130CV,Automatico,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S Elegance Pack 110,12990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-crossland-crossland-1-2-s-and-s-elegance-pack-110-110-suv-y-4x4-manual-2024-98302,https://storage.googleapis.com/clicars-storage-prod-public/photos/51/56/14/799a879f89afe8f9995302dac5310469-22962383-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,20.702km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S Elegance Pack 110,14290,https://www.clicars.com/coches-nuevos-km0/comprar-opel-crossland-crossland-1-2-s-and-s-elegance-pack-110-110-suv-y-4x4-manual-2024-102023,https://storage.googleapis.com/clicars-storage-prod-public/photos/36/59/14/85b143f8ace2d358c2c9e13d76c3242a-23082188-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,7.506km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S Elegance Pack 110,14890,https://www.clicars.com/coches-nuevos-km0/comprar-opel-crossland-crossland-1-2-s-and-s-elegance-pack-110-110-suv-y-4x4-manual-2024-98809,https://storage.googleapis.com/clicars-storage-prod-public/photos/25/61/14/be6250b41f2f28a6e663529702cb8190-23159186-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,6.642km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S Elegance Pack 110,14890,https://www.clicars.com/coches-nuevos-km0/comprar-opel-crossland-crossland-1-2-s-and-s-elegance-pack-110-110-suv-y-4x4-manual-2024-98808,https://storage.googleapis.com/clicars-storage-prod-public/photos/41/61/14/f5a85499d19e9d1ec2d45806fa5fa7b5-23168954-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,7.000km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S Elegance pack 130 Aut.,15490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-crossland-crossland-1-2-s-and-s-elegance-pack-130-aut-130-suv-y-4x4-automatico-2024-102142,https://storage.googleapis.com/clicars-storage-prod-public/photos/00/64/14/e0f7ff406026c4fc5e05f31696bce10d-23258712-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,29.240km,130CV,Automatico,"15,000-20,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S Elegance pack 130 Aut.,15890,https://www.clicars.com/coches-nuevos-km0/comprar-opel-crossland-crossland-1-2-s-and-s-elegance-pack-130-aut-130-suv-y-4x4-automatico-2024-103259,https://storage.googleapis.com/clicars-storage-prod-public/photos/37/64/14/3639e9e49dc9940c3d5c88a07913544c-23275256-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,4.313km,130CV,Automatico,"15,000-20,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S GS 110,13190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-crossland-crossland-1-2-s-and-s-gs-110-110-suv-y-4x4-manual-2023-99112,https://storage.googleapis.com/clicars-storage-prod-public/photos/79/60/14/5049d6590969a9e5f40b7131191563a3-23144398-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,13.227km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S GS Line 110,12390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-crossland-crossland-1-2-s-and-s-gs-line-110-110-suv-y-4x4-manual-2022-100278,https://storage.googleapis.com/clicars-storage-prod-public/photos/13/55/10/e363ec7d4b8ca0917f385ef3720aaf03-23115120-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,36.670km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S GS Line 130,14590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-crossland-crossland-1-2-s-and-s-gs-line-130-130-suv-y-4x4-manual-2022-103389,https://storage.googleapis.com/clicars-storage-prod-public/photos/67/66/14/08e698bbe67589a95cdba86875cd3600-23356124-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,26.359km,130CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
Opel Crossland,1.2 S&S Ultimate 110,14190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-crossland-crossland-1-2-s-and-s-ultimate-110-110-suv-y-4x4-manual-2024-102181,https://storage.googleapis.com/clicars-storage-prod-public/photos/58/58/14/c78cc8e3e82361426d82ac02007fb7cd-23052488-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,10.860km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Opel
