Maker,Version,Price,URL Producto,URL Imagen,Year,Kms,Potencia,Puertas,Plazas,plaza_parking,renta_encoded,familia_encoded,frecuencia_uso_encoded,experiencia_conduccion_encoded,vacaciones_freq,sector_freq,comunidad_autonoma_freq,condiciones_conduccion_freq,Caja_velocidades_freq,tipo_combustible_freq,tipo_combustible.1_freq,Marca_freq,prediccion
Mercedes Vito,Tourer 116 CDI Pro Larga,30490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mercedes-vito-vito-tourer-116-cdi-pro-larga-163-furgoneta-automatico-2021-101429,https://storage.googleapis.com/clicars-storage-prod-public/photos/75/09/53/df5a866ce745607df1d38f6d427e89e7-23348795-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,175.837,163,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.029103750608865074,0.11246601178371532
Mercedes Vito,Tourer 116 CDI Pro Larga,30790.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mercedes-vito-vito-tourer-116-cdi-pro-larga-163-furgoneta-automatico-2019-101424,https://storage.googleapis.com/clicars-storage-prod-public/photos/44/55/14/e0d034a49ae944d9524cc34f82c282d4-22919401-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,170.051,163,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.029103750608865074,0.11246601178371532
Mercedes Vito,Tourer 116 CDI Pro Larga 9G-Tronic,31690.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mercedes-vito-vito-tourer-116-cdi-pro-larga-9g-tronic-163-furgoneta-automatico-2021-101426,https://storage.googleapis.com/clicars-storage-prod-public/photos/03/69/14/d499ae0569842a16456d1bb19f8ff15e-23456563-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,166.902,163,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.029103750608865074,0.11246601178371532
Mercedes Vito,Tourer 116 CDI Pro Larga 9G-Tronic,33790.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mercedes-vito-vito-tourer-116-cdi-pro-larga-9g-tronic-163-furgoneta-automatico-2020-100158,https://storage.googleapis.com/clicars-storage-prod-public/photos/89/51/14/311b068d54ef2e7cb47ebfe5a3622369-22784226-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,115.823,163,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.029103750608865074,0.09489289084088032
Mitsubishi ASX,130T MHEV Motion,17790.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mitsubishi-asx-asx-130t-mhev-motion-140-suv-y-4x4-manual-2024-102308,https://storage.googleapis.com/clicars-storage-prod-public/photos/72/55/14/19d605a9de4f005cdba6df195f57e0b8-22932067-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,37.211,140,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.0014612761811982464,0.13806828213007552
Mitsubishi ASX,130T MHEV Motion,18990.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mitsubishi-asx-asx-130t-mhev-motion-140-suv-y-4x4-manual-2024-102304,https://storage.googleapis.com/clicars-storage-prod-public/photos/61/55/14/cfe99a8ae32774b60127381f78a6ba1a-22928162-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,10.971,140,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.0014612761811982464,0.14041908351983187
Mitsubishi ASX,130T MHEV Motion,18990.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mitsubishi-asx-asx-130t-mhev-motion-140-suv-y-4x4-manual-2024-101785,https://storage.googleapis.com/clicars-storage-prod-public/photos/61/56/14/2bcc1233b0e6dc0ec513c742c0871731-22965122-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,13.348,140,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.0014612761811982464,0.14041908351983187
Mitsubishi ASX,160 MPI Motion,11890.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mitsubishi-asx-asx-160-mpi-motion-117-suv-y-4x4-manual-2017-102825,https://storage.googleapis.com/clicars-storage-prod-public/photos/35/70/14/ce09b5dd8d3f74e89edde5fe55d00fc0-23510280-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2017,151.585,117,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.0014612761811982464,0.09661871389583013
Mitsubishi ASX,160 MPI Motion,14290.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mitsubishi-asx-asx-160-mpi-motion-117-suv-y-4x4-manual-2019-103468,https://storage.googleapis.com/clicars-storage-prod-public/photos/37/68/14/fa82a1a7c668352581aa88da9e41ec22-23431327-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,96.519,117,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.0014612761811982464,0.12239047576982864
Mitsubishi Colt,100T Motion,15390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mitsubishi-colt-colt-100t-motion-90-compacto-manual-2024-104131,https://storage.googleapis.com/clicars-storage-prod-public/photos/39/79/54/3eea633db98d80223a5e2e515467760e-23445133-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,10.855,90,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.0014612761811982464,0.13844435049243606
Mitsubishi Colt,100T Motion,15590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mitsubishi-colt-colt-100t-motion-90-compacto-manual-2024-104549,https://storage.googleapis.com/clicars-storage-prod-public/photos/72/05/55/244b2931fd561cee0019fb3f212475fa-23535720-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,16.301,90,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.0014612761811982464,0.14288424120281856
Mitsubishi Eclipse Cross,PHEV Kaiteki 4WD,21390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mitsubishi-eclipse-cross-eclipse-cross-phev-kaiteki-4wd-188-suv-y-4x4-automatico-2022-102855,https://storage.googleapis.com/clicars-storage-prod-public/photos/39/65/14/16dc2e1e805f684d9f0305631351fa03-23318646-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,67.824,188,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.0014612761811982464,0.09629282493236704
Mitsubishi Eclipse Cross,PHEV Kaiteki 4WD,22390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mitsubishi-eclipse-cross-eclipse-cross-phev-kaiteki-4wd-188-suv-y-4x4-automatico-2023-102208,https://storage.googleapis.com/clicars-storage-prod-public/photos/06/58/14/6491076a53e9db2d594dbe72b7448a2f-23027881-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,53.782,188,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.0014612761811982464,0.14331104723838486
Mitsubishi Eclipse Cross,PHEV Kaiteki 4WD,22690.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mitsubishi-eclipse-cross-eclipse-cross-phev-kaiteki-4wd-188-suv-y-4x4-automatico-2023-102206,https://storage.googleapis.com/clicars-storage-prod-public/photos/29/60/14/3499547670e8e3d18db298f3474b02c5-23115273-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,51.073,188,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.0014612761811982464,0.14331104723838486
Mitsubishi Eclipse Cross,PHEV Motion 4WD,18190.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mitsubishi-eclipse-cross-eclipse-cross-phev-motion-4wd-188-suv-y-4x4-automatico-2021-96412,https://storage.googleapis.com/clicars-storage-prod-public/photos/95/39/14/440293bbbb0c212399085a28413de8cf-23005860-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,82.289,188,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.0014612761811982464,0.09855754022934513
Nissan Juke,1.0 DIG-T N-Connecta 4x2 114,14590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-juke-juke-1-0-dig-t-n-connecta-4x2-114-114-suv-y-4x4-manual-2021-104362,https://storage.googleapis.com/clicars-storage-prod-public/photos/01/98/54/b74f58d471b19d0c6a1fa0606e24a0dd-23505854-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,30.336,114,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.0495007306380906,0.09075649814843681
Nissan Juke,1.0 DIG-T N-Connecta 4x2 114,14990.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-juke-juke-1-0-dig-t-n-connecta-4x2-114-114-suv-y-4x4-manual-2021-104222,https://storage.googleapis.com/clicars-storage-prod-public/photos/57/92/54/5f8c6aabb5254fd6ce9e1c7bd3179595-23476949-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,46.289,114,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.0495007306380906,0.09075649814843681
Nissan Juke,1.0 DIG-T N-Connecta 4x2 114,15090.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-juke-juke-1-0-dig-t-n-connecta-4x2-114-114-suv-y-4x4-manual-2021-104221,https://storage.googleapis.com/clicars-storage-prod-public/photos/51/92/54/f63fe7faef77155bc5b37ae83b8055df-23476812-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,35.549,114,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.0495007306380906,0.09075649814843681
Nissan Juke,1.0 DIG-T N-Connecta 4x2 114,15090.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-juke-juke-1-0-dig-t-n-connecta-4x2-114-114-suv-y-4x4-manual-2021-104368,https://storage.googleapis.com/clicars-storage-prod-public/photos/09/98/54/b52fa454f0f89a81ef8492b54c2c5643-23505984-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,38.68,114,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.0495007306380906,0.09075649814843681
Nissan Juke,1.0 DIG-T N-Connecta 4x2 114,15790.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-juke-juke-1-0-dig-t-n-connecta-4x2-114-114-suv-y-4x4-manual-2021-104551,https://storage.googleapis.com/clicars-storage-prod-public/photos/81/05/55/ef7175dfbdc7280bd6d0508b6bd886ff-23535759-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,16.268,114,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.0495007306380906,0.1006825373473967
Nissan Juke,1.0 DIG-T N-Connecta 4x2 DCT 7 114,15290.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-juke-juke-1-0-dig-t-n-connecta-4x2-dct-7-114-114-suv-y-4x4-automatico-2021-103499,https://storage.googleapis.com/clicars-storage-prod-public/photos/47/42/54/00e0be339ca8517336a9de98d1af326f-23264388-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,52.094,114,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.39704091573307354,0.0495007306380906,0.09075649814843681
Nissan Leaf,Acenta,12690.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-leaf-leaf-40-kwh-acenta-150-compacto-automatico-2020-103974,https://storage.googleapis.com/clicars-storage-prod-public/photos/82/68/14/89068ed697079ba185fc3949ea5d20fd-23444857-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,54.254,150,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.018996590355577204,0.0495007306380906,0.09962244220171038
Nissan Leaf,Acenta Access,11390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-leaf-leaf-40-kwh-acenta-access-150-compacto-automatico-2020-100623,https://storage.googleapis.com/clicars-storage-prod-public/photos/33/42/14/3172394581b43192559552c618bddb0b-23409118-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,70.949,150,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.018996590355577204,0.0495007306380906,0.09580875264612676
Nissan Leaf,N-Connecta,11390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-leaf-leaf-40-kwh-n-connecta-150-compacto-automatico-2018-103959,https://storage.googleapis.com/clicars-storage-prod-public/photos/11/69/14/76254a28af756a2ff1a50c5187da2540-23458881-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,34.714,150,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.018996590355577204,0.0495007306380906,0.09437130064919895
Nissan Leaf,e+ Acenta,18590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-leaf-leaf-62-kwh-e-plus-acenta-218-compacto-automatico-2021-101077,https://storage.googleapis.com/clicars-storage-prod-public/photos/81/46/14/41462dd5f95cb0fac2e75594d4468f40-22607976-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,12.153,218,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.018996590355577204,0.0495007306380906,0.14993032641087256
Nissan Micra,IG-T Acenta 100,10490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-micra-micra-ig-t-acenta-100-100-compacto-manual-2020-99482,https://storage.googleapis.com/clicars-storage-prod-public/photos/73/51/14/fc9dab3ad1da46cc3496bc5e3587ce91-22777531-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,73.805,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.0495007306380906,0.08463371462382846
Nissan Micra,IG-T Acenta 100,11190.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-micra-micra-ig-t-acenta-100-100-compacto-manual-2020-99478,https://storage.googleapis.com/clicars-storage-prod-public/photos/05/49/14/1ad28fc7806c14d754a8ee3e8a63c04a-23366034-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,66.707,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.0495007306380906,0.08609154809045957
Nissan Micra,IG-T Acenta 100,11590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-micra-micra-ig-t-acenta-100-100-compacto-manual-2020-99483,https://storage.googleapis.com/clicars-storage-prod-public/photos/83/42/14/5db9325bde2a89f4f324ef83e28d6833-23024708-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,76.209,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.0495007306380906,0.08461605166243577
Nissan Micra,IG-T N-Connecta CVT 100,12690.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-micra-micra-ig-t-n-connecta-cvt-100-100-compacto-automatico-2020-102589,https://storage.googleapis.com/clicars-storage-prod-public/photos/79/57/14/6029f7d8b497535a2c2e529b986946cf-23020898-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,43.992,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.39704091573307354,0.0495007306380906,0.09476470966121367
Nissan NV200,e-NV200 Furgón Profesional 4p.,15490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-nv200-e-nv200-furgon-profesional-4p-40kwh-109-furgoneta-manual-2021-101080,https://storage.googleapis.com/clicars-storage-prod-public/photos/82/49/14/215cc30377ffdf01feeaa41c4176b1a8-22714404-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,50.706,109,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.018996590355577204,0.0495007306380906,0.09139267938416115
Nissan Primastar,Furgón 2.0dCi S&S L1H1 1T GO 110,24190.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-primastar-primastar-furgon-2-0dci-s-and-s-l1h1-1t-go-110-110-furgoneta-manual-2023-101086,https://storage.googleapis.com/clicars-storage-prod-public/photos/37/48/14/f8e3967c76f8c0230a34286d7806c8a3-22656951-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,28.914,110,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.0495007306380906,0.08713415854157835
Nissan Qashqai,1.2 DIG-T Acenta 4x2,13790.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-qashqai-qashqai-1-2-dig-t-acenta-4x2-115-suv-y-4x4-manual-2017-100324,https://storage.googleapis.com/clicars-storage-prod-public/photos/23/35/14/cc3a3a45ddee801fd4b8605634f6c01f-22831418-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2017,46.438,115,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.0495007306380906,0.08871765751786151
Nissan Qashqai,1.2T XHL S/S Elegance 100,19090.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-qashqai-qashqai-1-3-dig-t-mhev-12v-acenta-4x2-103kw-140-suv-y-4x4-manual-2022-103470,https://storage.googleapis.com/clicars-storage-prod-public/photos/96/68/14/2147e53bdafdf1c1dc80b0d2a1718259-23454726-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,49.431,140,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.0495007306380906,0.09842350995159817
Nissan Qashqai,1.3 DIG-T Acenta 4x2,13590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-qashqai-qashqai-1-3-dig-t-acenta-4x2-103kw-140-suv-y-4x4-manual-2020-101898,https://storage.googleapis.com/clicars-storage-prod-public/photos/55/57/14/f2e2d604a5a7513ce8f60e9ab1982885-23003133-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,105.232,140,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.0495007306380906,0.1026047414042437
Nissan Qashqai,1.3 DIG-T Acenta 4x2,15490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-qashqai-qashqai-1-3-dig-t-acenta-4x2-103kw-140-suv-y-4x4-manual-2020-102542,https://storage.googleapis.com/clicars-storage-prod-public/photos/72/60/14/a1bdda4a53564a0489d902d47c3a42f2-23143386-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,91.443,140,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.0495007306380906,0.10148185045301665
Nissan Qashqai,1.3 DIG-T Acenta 4x2,17290.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-qashqai-qashqai-1-3-dig-t-acenta-4x2-103kw-140-suv-y-4x4-manual-2020-103611,https://storage.googleapis.com/clicars-storage-prod-public/photos/60/71/14/0086e05821dc34928bf9866c02e09ed6-23561050-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,68.729,140,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.0495007306380906,0.10064690918494854
