customer_id,renta,condiciones_conduccion,vacaciones,sector,comunidad_autonoma,familia,tipo_combustible,uso_habitual,cambio,plaza_parking,frecuencia_uso,experiencia_conduccion,car_id,Maker,Version,Price,Year,Kms,Potencia,Caja_velocidades,presupuesto,tipo_combustible,Puertas,Plazas,Marca
4811,35000-60000,buen clima,playa,Salud,Galicia,"Si, pequeña",gasolina,uso particular ocasional,Automatico,Si,semanal,intermedio,1892,Peugeot 208,1.2 Puretech S&S Active 100,13390,2024,7.479km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
4337,60000 - 100000,buen clima,montaña,Energía,Baleares,"Si, pequeña",electrico,uso particular habitual,Automatico,No,diario,intermedio,1893,Peugeot 208,1.2 Puretech S&S Active 100,13590,2024,3.702km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
4459,12000 - 20000,nieve,ciudad,Industria Construccion y Manufactura,Cantabria,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,diario,intermedio,1893,Peugeot 208,1.2 Puretech S&S Active 100,13590,2024,3.702km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
1966,20000 - 35000,buen clima,ciudad,Energía,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Automatico,Si,diario,intermedio,1894,Peugeot 208,1.2 Puretech S&S Active 100,13590,2024,6.215km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
4879,20000 - 35000,nieve,ciudad,Comercio,Aragón,"Si, grande",hibrido,uso particular ocasional,Automatico,No,semanal,intermedio,1894,Peugeot 208,1.2 Puretech S&S Active 100,13590,2024,6.215km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
3902,20000 - 35000,buen clima,playa,Turismo y Ocio,Cantabria,"Si, pequeña",electrico,viajes largos,Automatico,No,diario,intermedio,1899,Peugeot 208,1.2 Puretech S&S Active 100,14190,2024,4.925km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
2643,12000 - 20000,buen clima,montaña,Servicios Financieros,Baleares,"Si, pequeña",gasolina,viajes largos,Manual,No,diario,novato,1901,Peugeot 208,1.2 Puretech S&S Active 100,14590,2024,6.876km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
3260,60000 - 100000,buen clima,montaña,Energía,Cataluña,"Si, grande",gasolina,uso particular ocasional,Manual,No,diario,novato,1903,Peugeot 208,1.2 Puretech S&S Active 100,14790,2024,3.573km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
3154,12000 - 20000,nieve,ciudad,Energía,Andalucía,No,diesel,uso particular habitual,Automatico,Si,ocasional,intermedio,1910,Peugeot 208,1.2 Puretech S&S Allure 100,12290,2023,22.740km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
1002,35000-60000,buen clima,montaña,Industria Construccion y Manufactura,Aragón,"Si, grande",gasolina,uso particular ocasional,Manual,Si,diario,intermedio,1911,Peugeot 208,1.2 Puretech S&S Allure 100,12290,2023,30.959km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
2649,12000 - 20000,buen clima,ciudad,Energía,Aragón,"Si, pequeña",diesel,uso particular habitual,Manual,Si,ocasional,intermedio,1914,Peugeot 208,1.2 Puretech S&S Allure 100,12690,2023,21.618km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
3751,35000-60000,buen clima,montaña,Educación,Andalucía,No,gasolina,uso particular ocasional,Automatico,Si,semanal,novato,1915,Peugeot 208,1.2 Puretech S&S Allure 100,12690,2023,26.872km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
3604,60000 - 100000,nieve,ciudad,Educación,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,diario,intermedio,1918,Peugeot 208,1.2 Puretech S&S Allure 100,12990,2023,17.682km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
4393,12000 - 20000,buen clima,montaña,Entretenimiento y Medios,Andalucía,"Si, grande",hibrido,uso particular habitual,Manual,Si,ocasional,novato,1918,Peugeot 208,1.2 Puretech S&S Allure 100,12990,2023,17.682km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
96,12000 - 20000,nieve,playa,Otros,Cataluña,"Si, pequeña",electrico,uso particular ocasional,Manual,Si,ocasional,novato,1920,Peugeot 208,1.2 Puretech S&S Allure 100,13190,2024,31.253km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
4692,100000,nieve,montaña,Tecnología,Andalucía,No,diesel,uso particular ocasional,Automatico,Si,diario,intermedio,1920,Peugeot 208,1.2 Puretech S&S Allure 100,13190,2024,31.253km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
2684,60000 - 100000,buen clima,playa,Tecnología,Asturias,"Si, pequeña",electrico,uso particular habitual,Manual,Si,semanal,novato,1922,Peugeot 208,1.2 Puretech S&S Allure 100,13590,2024,27.647km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
950,12000 - 20000,nieve,montaña,Salud,Canarias,"Si, pequeña",gasolina,uso particular habitual,Manual,Si,diario,intermedio,1925,Peugeot 208,1.2 Puretech S&S Allure 100,13590,2024,30.425km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
3762,35000-60000,nieve,playa,Industria Construccion y Manufactura,Asturias,"Si, pequeña",diesel,uso particular habitual,Manual,Si,diario,intermedio,1925,Peugeot 208,1.2 Puretech S&S Allure 100,13590,2024,30.425km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
1698,-12000,buen clima,playa,Tecnología,Andalucía,"Si, pequeña",diesel,uso particular habitual,Manual,No,diario,intermedio,1928,Peugeot 208,1.2 Puretech S&S Allure 100,14090,2024,27.738km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
2925,35000-60000,buen clima,playa,Tecnología,Asturias,No,diesel,uso particular ocasional,Manual,Si,semanal,novato,1928,Peugeot 208,1.2 Puretech S&S Allure 100,14090,2024,27.738km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
3826,20000 - 35000,buen clima,montaña,Industria Construccion y Manufactura,La Rioja,"Si, pequeña",electrico,viajes largos,Automatico,Si,ocasional,novato,1928,Peugeot 208,1.2 Puretech S&S Allure 100,14090,2024,27.738km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
539,35000-60000,buen clima,ciudad,Entretenimiento y Medios,Asturias,No,diesel,uso particular habitual,Automatico,Si,ocasional,intermedio,1929,Peugeot 208,1.2 Puretech S&S Allure 100,14190,2024,20.277km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
634,35000-60000,buen clima,ciudad,Comercio,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,ocasional,novato,1929,Peugeot 208,1.2 Puretech S&S Allure 100,14190,2024,20.277km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
2132,60000 - 100000,buen clima,montaña,Transporte y Logística,Baleares,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,diario,experto,1931,Peugeot 208,1.2 Puretech S&S Allure 100,14590,2024,17.781km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
4255,60000 - 100000,buen clima,montaña,Salud,Asturias,No,hibrido,uso particular habitual,Manual,Si,semanal,intermedio,1933,Peugeot 208,1.2 Puretech S&S Allure 100,14590,2024,7.501km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
3136,35000-60000,buen clima,montaña,Entretenimiento y Medios,Baleares,"Si, grande",diesel,uso particular habitual,Automatico,No,ocasional,experto,1934,Peugeot 208,1.2 Puretech S&S Allure 100,14590,2024,7.616km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
4740,20000 - 35000,buen clima,ciudad,Industria Construccion y Manufactura,Cataluña,"Si, grande",diesel,uso particular habitual,Manual,Si,diario,novato,1939,Peugeot 208,1.2 Puretech S&S Allure Pack EAT8 100,13890,2023,34.813km,100CV,Automatico,"10,000-15,000",Gasolina,4,5,Peugeot
1098,60000 - 100000,off-road,ciudad,Salud,La Rioja,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,semanal,novato,1940,Peugeot 208,1.2 Puretech S&S Allure Pack EAT8 100,14090,2023,35.537km,100CV,Automatico,"10,000-15,000",Gasolina,4,5,Peugeot
3354,35000-60000,buen clima,playa,Otros,Extremadura,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,semanal,novato,1940,Peugeot 208,1.2 Puretech S&S Allure Pack EAT8 100,14090,2023,35.537km,100CV,Automatico,"10,000-15,000",Gasolina,4,5,Peugeot
3859,35000-60000,buen clima,montaña,Servicios Financieros,Baleares,"Si, grande",electrico,uso particular ocasional,Automatico,Si,diario,novato,1946,Peugeot 208,1.2 Puretech S&S Allure Pack EAT8 100,15490,2023,18.611km,100CV,Automatico,"15,000-20,000",Gasolina,4,5,Peugeot
4902,20000 - 35000,buen clima,montaña,Industria Construccion y Manufactura,Cataluña,"Si, grande",electrico,uso particular habitual,Automatico,Si,ocasional,intermedio,1950,Peugeot 208,1.5 BlueHDi S&S Active 100,11790,2022,64.976km,100CV,Manual,"10,000-15,000",Diesel,4,5,Peugeot
2481,60000 - 100000,nieve,ciudad,Industria Construccion y Manufactura,Madrid,No,gasolina,uso particular ocasional,Manual,Si,diario,novato,1951,Peugeot 208,1.5 BlueHDi S&S Active 100,12690,2022,38.544km,100CV,Manual,"10,000-15,000",Diesel,4,5,Peugeot
3009,12000 - 20000,off-road,montaña,Servicios Financieros,Baleares,"Si, pequeña",gasolina,uso particular habitual,Manual,Si,diario,intermedio,1952,Peugeot 208,1.5 BlueHDi S&S Active 100,12690,2022,43.321km,100CV,Manual,"10,000-15,000",Diesel,4,5,Peugeot
230,35000-60000,buen clima,ciudad,Turismo y Ocio,Asturias,No,hibrido,uso particular ocasional,Automatico,Si,semanal,intermedio,1956,Peugeot 208,1.5 BlueHDi S&S Allure 100,13390,2023,43.878km,100CV,Manual,"10,000-15,000",Diesel,4,5,Peugeot
1201,-12000,buen clima,montaña,Salud,Extremadura,"Si, pequeña",diesel,uso particular ocasional,Manual,No,ocasional,experto,1958,Peugeot 208,1.5 BlueHDi S&S Allure 100,15490,2023,34.759km,100CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot
2615,20000 - 35000,buen clima,montaña,Turismo y Ocio,Aragón,No,diesel,uso particular habitual,Manual,No,semanal,novato,1958,Peugeot 208,1.5 BlueHDi S&S Allure 100,15490,2023,34.759km,100CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot
4598,60000 - 100000,buen clima,playa,Tecnología,Castilla y León,No,diesel,uso particular ocasional,Manual,Si,ocasional,experto,1963,Peugeot 3008 SUV,1.2 S&S PureTech Allure 130,12690,2019,67.013km,130CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
2095,20000 - 35000,buen clima,ciudad,Otros,Andalucía,"Si, pequeña",diesel,viajes largos,Manual,Si,diario,experto,1965,Peugeot 3008 SUV,1.2 S&S PureTech Allure 130,13590,2020,48.920km,130CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
1877,60000 - 100000,buen clima,ciudad,Energía,Andalucía,No,gasolina,viajes largos,Automatico,No,diario,novato,1967,Peugeot 3008 SUV,1.2 S&S PureTech Allure 130,14090,2019,63.642km,130CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
185,20000 - 35000,buen clima,playa,Otros,La Rioja,No,diesel,uso particular ocasional,Automatico,No,ocasional,experto,1968,Peugeot 3008 SUV,1.2 S&S PureTech Allure 130,14590,2019,55.320km,130CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
813,35000-60000,buen clima,ciudad,Industria Construccion y Manufactura,Andalucía,"Si, pequeña",diesel,viajes largos,Automatico,Si,diario,novato,1969,Peugeot 3008 SUV,1.2 S&S PureTech Allure 130,14590,2019,60.002km,130CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
3460,12000 - 20000,buen clima,ciudad,Otros,Aragón,"Si, grande",diesel,uso particular ocasional,Automatico,Si,semanal,intermedio,1971,Peugeot 3008 SUV,1.2 S&S PureTech Allure 130,15190,2019,70.034km,130CV,Manual,"15,000-20,000",Gasolina,4,5,Peugeot
4190,20000 - 35000,buen clima,montaña,Salud,Canarias,"Si, pequeña",diesel,uso particular habitual,Manual,Si,semanal,intermedio,1971,Peugeot 3008 SUV,1.2 S&S PureTech Allure 130,15190,2019,70.034km,130CV,Manual,"15,000-20,000",Gasolina,4,5,Peugeot
423,35000-60000,buen clima,montaña,Tecnología,Asturias,"Si, pequeña",hibrido,uso particular ocasional,Manual,Si,diario,experto,1972,Peugeot 3008 SUV,1.2 S&S PureTech Allure EAT8 130,14290,2018,93.932km,130CV,Automatico,"10,000-15,000",Gasolina,4,5,Peugeot
466,20000 - 35000,buen clima,montaña,Comercio,Aragón,"Si, grande",gasolina,uso particular ocasional,Automatico,No,ocasional,intermedio,1973,Peugeot 3008 SUV,1.2 S&S PureTech Allure EAT8 130,18590,2022,80.778km,130CV,Automatico,"15,000-20,000",Gasolina,4,5,Peugeot
2111,20000 - 35000,buen clima,montaña,Salud,Aragón,"Si, grande",gasolina,uso particular ocasional,Manual,Si,diario,novato,1974,Peugeot 3008 SUV,1.2 S&S PureTech Allure Pack 130,17290,2023,57.627km,130CV,Manual,"15,000-20,000",Gasolina,4,5,Peugeot
1834,60000 - 100000,buen clima,ciudad,Tecnología,Asturias,"Si, grande",electrico,uso particular ocasional,Automatico,No,diario,novato,1978,Peugeot 3008 SUV,1.2 S&S PureTech GT Line 130,13890,2018,77.105km,130CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
2795,20000 - 35000,buen clima,montaña,Energía,Andalucía,No,diesel,uso particular ocasional,Manual,Si,diario,intermedio,1980,Peugeot 3008 SUV,1.2 S&S PureTech Style 130,14790,2020,67.396km,130CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
2451,20000 - 35000,buen clima,montaña,Otros,Asturias,"Si, grande",gasolina,uso particular ocasional,Manual,No,semanal,novato,1981,Peugeot 3008 SUV,1.4 TSI Sport,15990,2019,57.664km,130CV,Manual,"15,000-20,000",Gasolina,4,5,Peugeot
1653,12000 - 20000,nieve,montaña,Energía,Asturias,"Si, pequeña",diesel,viajes largos,Manual,Si,ocasional,intermedio,1983,Peugeot 3008 SUV,1.5BlueHDi Allure Pack S&S EAT8 130,23690,2024,39.761km,130CV,Automatico,"20,000-30,000",Diesel,4,5,Peugeot
1878,60000 - 100000,buen clima,montaña,Tecnología,Cantabria,"Si, pequeña",gasolina,uso particular habitual,Manual,No,semanal,novato,1984,Peugeot 3008 SUV,1.5BlueHDi Allure S&S 130,14590,2020,112.653km,130CV,Manual,"10,000-15,000",Diesel,4,5,Peugeot
1472,60000 - 100000,nieve,playa,Servicios Financieros,Aragón,"Si, pequeña",diesel,viajes largos,Manual,Si,ocasional,intermedio,1987,Peugeot 3008 SUV,1.5BlueHDi Allure S&S 130,15390,2020,115.764km,130CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot
1197,12000 - 20000,nieve,ciudad,Energía,Asturias,No,diesel,viajes largos,Manual,Si,semanal,novato,1991,Peugeot 3008 SUV,1.5BlueHDi Allure S&S 130,16790,2020,47.120km,130CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot
4454,12000 - 20000,nieve,ciudad,Turismo y Ocio,Aragón,"Si, pequeña",diesel,uso particular ocasional,Manual,No,diario,intermedio,1993,Peugeot 3008 SUV,1.5BlueHDi Allure S&S 130,16790,2020,55.818km,130CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot
4846,60000 - 100000,buen clima,playa,Educación,Madrid,"Si, pequeña",diesel,uso particular habitual,Manual,No,ocasional,experto,1997,Peugeot 3008 SUV,1.5BlueHDi Allure S&S 130,17290,2020,57.397km,130CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot
2950,35000-60000,nieve,montaña,Comercio,Castilla y León,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,novato,1998,Peugeot 3008 SUV,1.5BlueHDi Allure S&S 130,17290,2020,62.251km,130CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot
1136,20000 - 35000,off-road,playa,Salud,Galicia,"Si, grande",diesel,uso particular habitual,Manual,Si,diario,novato,1999,Peugeot 3008 SUV,1.5BlueHDi Allure S&S 130,17590,2020,30.703km,130CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot
3231,12000 - 20000,nieve,ciudad,Transporte y Logística,Canarias,"Si, pequeña",electrico,uso particular ocasional,Manual,No,semanal,intermedio,2000,Peugeot 3008 SUV,1.5BlueHDi Allure S&S 130,17690,2020,28.109km,130CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot
2678,20000 - 35000,buen clima,montaña,Educación,Aragón,"Si, pequeña",diesel,uso particular habitual,Manual,Si,diario,intermedio,2003,Peugeot 3008 SUV,1.5BlueHDi GT Line S&S 130,15490,2020,100.681km,130CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot
4636,20000 - 35000,nieve,ciudad,Comercio,Asturias,"Si, pequeña",electrico,uso particular habitual,Manual,No,ocasional,intermedio,2003,Peugeot 3008 SUV,1.5BlueHDi GT Line S&S 130,15490,2020,100.681km,130CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot
4181,12000 - 20000,buen clima,montaña,Otros,País Vasco,"Si, pequeña",diesel,uso particular habitual,Manual,Si,semanal,novato,2005,Peugeot 3008 SUV,1.5BlueHDi GT Line S&S EAT8 130,16890,2019,54.457km,130CV,Automatico,"15,000-20,000",Diesel,4,5,Peugeot
803,35000-60000,buen clima,montaña,Tecnología,Andalucía,"Si, grande",diesel,uso particular ocasional,Automatico,Si,semanal,intermedio,2006,Peugeot 3008 SUV,1.5BlueHDi GT Line S&S EAT8 130,17290,2020,97.094km,130CV,Automatico,"15,000-20,000",Diesel,4,5,Peugeot
3796,12000 - 20000,nieve,ciudad,Salud,Aragón,"Si, grande",electrico,uso particular habitual,Manual,Si,diario,novato,2011,Peugeot 3008 SUV,HYB PHEV 225 Allure Pack e-EAT8,19590,2021,87.226km,224CV,Automatico,"15,000-20,000",Hibrido,4,5,Peugeot
3605,100000,buen clima,ciudad,Comercio,Asturias,No,gasolina,viajes largos,Automatico,No,semanal,novato,2013,Peugeot 3008 SUV,HYB PHEV 225 Allure Pack e-EAT8,23690,2023,34.495km,224CV,Automatico,"20,000-30,000",Hibrido,4,5,Peugeot
298,60000 - 100000,buen clima,playa,Energía,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,diario,experto,2015,Peugeot 3008 SUV,HYB PHEV 225 Allure Pack e-EAT8,24290,2023,31.858km,224CV,Automatico,"20,000-30,000",Hibrido,4,5,Peugeot
1492,20000 - 35000,buen clima,montaña,Servicios Financieros,Castilla y León,"Si, pequeña",diesel,uso particular ocasional,Automatico,No,ocasional,intermedio,2016,Peugeot 3008 SUV,HYB PHEV 225 Allure e-EAT8,18190,2020,104.039km,224CV,Automatico,"15,000-20,000",Hibrido,4,5,Peugeot
616,20000 - 35000,buen clima,montaña,Industria Construccion y Manufactura,Castilla-La Mancha,"Si, grande",diesel,uso particular habitual,Manual,No,diario,experto,2019,Peugeot 3008 SUV,Hybrid 136 Allure Pack eDCS6,22890,2024,29.503km,136CV,Automatico,"20,000-30,000",Hibrido,4,5,Peugeot
3376,20000 - 35000,buen clima,montaña,Entretenimiento y Medios,Canarias,"Si, pequeña",diesel,uso particular habitual,Manual,No,semanal,intermedio,2019,Peugeot 3008 SUV,Hybrid 136 Allure Pack eDCS6,22890,2024,29.503km,136CV,Automatico,"20,000-30,000",Hibrido,4,5,Peugeot
4194,100000,nieve,montaña,Energía,Navarra,"Si, pequeña",gasolina,uso particular ocasional,Manual,No,ocasional,intermedio,2021,Peugeot 3008 SUV,Hybrid 136 Allure Pack eDCS6,23790,2024,18.651km,136CV,Automatico,"20,000-30,000",Hibrido,4,5,Peugeot
3625,20000 - 35000,buen clima,montaña,Tecnología,Andalucía,"Si, pequeña",diesel,uso particular habitual,Manual,Si,diario,intermedio,2025,Peugeot 3008 SUV,Hybrid 136 Allure eDCS6,22690,2024,32.192km,136CV,Automatico,"20,000-30,000",Hibrido,4,5,Peugeot
938,20000 - 35000,buen clima,montaña,Entretenimiento y Medios,Aragón,"Si, pequeña",gasolina,viajes largos,Manual,No,diario,novato,2030,Peugeot 3008 SUV,Hybrid 136 Allure eDCS6,23690,2024,26.463km,136CV,Automatico,"20,000-30,000",Hibrido,4,5,Peugeot
2119,20000 - 35000,buen clima,playa,Otros,Asturias,"Si, pequeña",diesel,uso particular ocasional,Manual,No,ocasional,intermedio,2032,Peugeot 3008 SUV,Hybrid4 300 GT e-EAT8,19690,2020,72.034km,300CV,Automatico,"15,000-20,000",Hibrido,4,5,Peugeot
309,20000 - 35000,buen clima,ciudad,Servicios Financieros,Aragón,"Si, pequeña",hibrido,uso particular habitual,Manual,Si,ocasional,novato,2036,Peugeot 308,1.2 PureTech S&S Active 110,9190,2018,111.014km,110CV,Manual,"5,000-10,000",Gasolina,4,5,Peugeot
1452,100000,buen clima,ciudad,Servicios Financieros,Aragón,No,diesel,uso particular ocasional,Manual,Si,semanal,intermedio,2040,Peugeot 308,1.2 PureTech S&S Allure 130,15890,2023,35.351km,130CV,Manual,"15,000-20,000",Gasolina,4,5,Peugeot
4355,12000 - 20000,buen clima,montaña,Energía,Cantabria,No,hibrido,viajes largos,Manual,Si,diario,intermedio,2042,Peugeot 308,1.2 PureTech S&S Allure 130,17890,2024,23.822km,130CV,Manual,"15,000-20,000",Gasolina,4,5,Peugeot
4774,20000 - 35000,buen clima,montaña,Tecnología,Aragón,"Si, pequeña",gasolina,viajes largos,Automatico,Si,diario,intermedio,2042,Peugeot 308,1.2 PureTech S&S Allure 130,17890,2024,23.822km,130CV,Manual,"15,000-20,000",Gasolina,4,5,Peugeot
2793,20000 - 35000,nieve,montaña,Tecnología,Cantabria,"Si, grande",gasolina,uso particular ocasional,Manual,No,diario,intermedio,2044,Peugeot 308,1.2 PureTech S&S Allure 130,18190,2024,21.846km,130CV,Manual,"15,000-20,000",Gasolina,4,5,Peugeot
4154,60000 - 100000,buen clima,ciudad,Tecnología,Aragón,"Si, grande",diesel,viajes largos,Manual,No,diario,intermedio,2048,Peugeot 308,1.2 PureTech S&S Allure 130,18890,2024,5.630km,130CV,Manual,"15,000-20,000",Gasolina,4,5,Peugeot
1024,20000 - 35000,buen clima,montaña,Turismo y Ocio,Baleares,"Si, grande",diesel,uso particular ocasional,Manual,Si,diario,intermedio,2050,Peugeot 308,1.2 PureTech S&S Allure EAT6 130,10190,2017,129.598km,130CV,Automatico,"10,000-15,000",Gasolina,4,5,Peugeot
1618,35000-60000,off-road,ciudad,Educación,Castilla-La Mancha,No,diesel,uso particular ocasional,Manual,Si,ocasional,novato,2050,Peugeot 308,1.2 PureTech S&S Allure EAT6 130,10190,2017,129.598km,130CV,Automatico,"10,000-15,000",Gasolina,4,5,Peugeot
4859,35000-60000,buen clima,montaña,Salud,Aragón,"Si, pequeña",diesel,uso particular ocasional,Manual,No,diario,novato,2053,Peugeot 308,1.2 PureTech S&S Style 130,10090,2017,87.687km,130CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot
